latitude,longitude,data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
33.0517,66.7421,CON1988170,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-) Special Forces,0,Taliban,0,2,12,Southern Asia,Afghanistan,Urozgan,Chora,0,Chora,33.0517,66.7421,2,Pajhwok Afghan News English,National,"On 12-November-2018, 25 Taliban militants were killed and 18 others were wounded in operations conducted by Afghan Special Forces in Poza area of Chora district and the Chapa Khak and Nachin localities of Tarinkot city, Urozgan province. Taliban militants dispute the reported fatalitiy numbers. Fatalities are distributed across 2 events.",12
32.6268,65.8733,CON1988172,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-) Special Forces,0,Taliban,0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,Pajhwok Afghan News English,National,"On 12-November-2018, 25 Taliban militants were killed and 18 others were wounded in operations conducted by Afghan Special Forces in Poza area of Chora district and the Chapa Khak and Nachin localities of Tarinkot city, Urozgan province. Taliban militants dispute the reported fatalitiy numbers. Fatalities are distributed across 2 events.",13
32.3745,62.1164,CON1988173,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 14, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Farah district, Farah province. 6 militants were killed and 17 were injured.",6
31.6323,64.2645,CON1988174,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Helmand,Nad Ali,0,Nad-e Ali,31.6323,64.2645,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 14, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Nad Ali district, Helmand province. 2 militants were killed, 2 were arrested, a motorcycle was destroyed, and a vehicle, 3 kgs of drugs and some weapons were seized.",2
32.6268,65.8733,CON1988175,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 14, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in the Chapa Khak and Nachin areas of Tarinkot district, Urozgan province. 21 militants were killed, 16 were injured, and 17 types of weapons were destroyed.",21
35.4167,71.3333,CON1988176,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Unidentified Armed Group (Pakistan),0,3,13,Southern Asia,Afghanistan,Nuristan,Kamdesh,0,Kamdesh,35.4167,71.3333,2,Bakhtar News Agency,National,"On 13-November-2018, 11 Pakistani unidentified armed militants were killed by Afghan Military Forces in the Kamdesh border district of Nuristan province.",11
32.9299,66.6891,CON1988177,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Urozgan,Khas Uruzgan,0,Khas Uruzgan,32.9299,66.6891,2,Bakhtar News Agency,National,"On 13-November-2018, 10 Taliban militants were killed in operations conducted by Afghan Military Forces in the Khas Urozgan district of Urozgan province. Several strongholds and equipment were destroyed in operations.",10
34.7482,71.0235,CON1988178,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kunar,Narang Wa Badil,0,Kuz Narang,34.7482,71.0235,2,Bakhtar News Agency,National,"On 13-November-2018, it was reported that 1 Islamic State militant commander was killed and multiple heavy and light weapons were seized by Afghan Military Forces in the Narang Wa Badil district of Kunar province.",1
32.1643,63.4268,CON1988181,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Nimruz,Delaram,0,Delaram,32.1643,63.4268,2,Pajhwok Afghan News English,National,"On 13-November-2018, it was reported that 5 Taliban militants were killed and 7 others were wounded by Afghan Military Forces in the Landi village of Menar Khasrod locality, Delaram district, Nimruz province.",5
36.97,68.57,CON1988182,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kunduz,Qalay i Zal,0,Aq Tapa,36.97,68.57,1,Pajhwok Afghan News English,National,"On 13-November-2018, 6 Taliban militants and 1 Afghan soldiers were killed in clashes in the Aq Tapa area of Qalay I Zal district, Kunduz province. The militants claimed additional fatalities in clashes.",7
34.9145,65.2884,CON1988185,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghor,Charsadda,0,Qal-e Zubayd,34.9145,65.2884,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 15, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in the Charsadda district, Ghor province. 2 militants were injured.",0
36.6782,66.8033,CON1988186,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Balkh,Chimtal,0,Chimtal,36.6782,66.8033,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 15, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Chimtal district, Balkh province. 4 militants were killed.",4
31.5292,62.7905,CON1988187,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nimruz,Khash Rod,0,Khash,31.5292,62.7905,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 15, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Khash Rod district, Nimruz province. 3 militants were killed, 1 explosives-laden motorcycle was destroyed, and 1 motorcycle was seized.",3
34.8711,62.5476,CON1988188,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Herat,Kushk,0,Kushk,34.8711,62.5476,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 15, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Kushk district, Herat province. 2 militants were killed.",2
33.301,67.1704,CON1988189,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Malistan,0,Malistan,33.301,67.1704,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 15, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Qarabagh and Malistan districts, Ghazni province. 30 militants were killed (coded across 2 events) and 2 vehicles were destroyed.",15
33.198,68.108,CON1988190,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Qarabagh,33.198,68.108,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 15, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Qarabagh and Malistan districts, Ghazni province. 30 militants were killed (coded across 2 events) and 2 vehicles were destroyed.",15
31.5211,64.1176,CON1988191,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Helmand,Sangin,0,Marja,31.5211,64.1176,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 15, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in the Marja area of Sangin district, Helmand province. At least 2 militants were killed.",2
34.7482,71.0235,CON1988192,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kunar,Narang Wa Badil,0,Kuz Narang,34.7482,71.0235,2,Bakhtar News Agency,National,"On 17-November-2018, it was reported that 100 Islamic State and Taliban militants were killed during operations conducted by Afghan Military Forces in the Narang wa Badil district of Kunar province during the week of November 11. 7 fatalities already coded in other events in the district during this period, leaving 93.",93
32.6357,62.4654,CON1988193,2018 November,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Farah,Bala Buluk,0,Bala Buluk,32.6357,62.4654,2,BBC Monitoring; Afghan Islamic Press news agency,Regional,"On 14-November-2018, at least 40 Afghan Police were killed in an attack by Taliban militants in the Fararud area of Bala Buluk district, Farah province. Different media sources and the Taliban militants reported various fatality numbers.",40
32.1058,66.9083,CON1988194,2018 November,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Zabul,Qalat,0,Qalat,32.1058,66.9083,3,BBC Monitoring; Noor TV,Subnational,"On 14-November-2018, it was reported that 19 Taliban militants were killed by Afghan Military Forces in Zabul province.",19
32.6268,65.8733,CON1988195,2018 November,2,Battle-No change of territory,Unidentified Armed Group (Afghanistan),0,Police Forces of Afghanistan (2004-),0,1,13,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,BBC Monitoring; Radio Bost,Subnational,"On 14-November-2018, 3 Afghan Police and 5 unidentified armed militants were killed in clashes in Tarinkot city, Urozgan province.",8
36.3798,69.3236,CON1988197,2018 November,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Takhar,Ishkamish,0,Ishkamish,36.3798,69.3236,2,Pajhwok Afghan News English,National,"On 14-November-2018, it was reported that 2 Afghan Police were killed and 3 others wounded by Taliban militants in the Jaghat area of Ishkamish district, Takhar province. The militants claimed additional fatalities in clashes.",2
34.9145,65.2884,CON1988198,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghor,Charsadda,0,Qal-e Zubayd,34.9145,65.2884,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 16, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Charsadda district, Ghor province. 16 militants were killed and some weapons were destroyed.",16
33.5508,68.4225,CON1988199,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 16, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Ghazni district, Ghazni province. 2 militants were killed and 4 were injured.",2
32.6857,68.238,CON1988200,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Paktika,Khoshamand,0,Khoshamand,32.6857,68.238,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 16, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Khoshamand district, Paktika province. 3 militants were killed and 2 were injured.",3
34.3956,68.8662,CON1988201,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Wardak,Maidan Shar,0,Maidan Shar,34.3956,68.8662,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 16, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Maidan Shar district, Wardak province. 4 militants were killed.",4
32.4031,64.4696,CON1988202,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Helmand,Nawzad,0,Nawzad,32.4031,64.4696,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 16, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Nawzad district, Helmand province. 7 militants were killed and 90kg of drugs, a vehicle, and a motorcycle were destroyed.",7
34.2001,70.2781,CON1988203,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,0,Pachir Wa Agam,34.2001,70.2781,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 16, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Pachir Wa Agam district, Nangarhar province. 6 militants were killed.",6
35.9202,64.7809,CON1988204,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Faryab,Pashtun Kot,0,Pashtun Kot,35.9202,64.7809,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 16, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Pashtun Kot district, Faryab province. 2 militants were killed and 1 was injured.",2
